1657843200,1.14891,5.99415,-3.79189,0.0,0.0.1,0.0.2,0.0.3,0.0.4,0.0.5,0.0.6,0.0.7,0.0.8,0.0.9,0.0.10,0.0.11,0.0.12,0.0.13,0.0.14,0.0.15,0.0.16,0.0.17,0.0.18,0.0.19,0.0.20,0.0.21,0.0.22,0.0.23,0.0.24
1658003400,-5.33851,3.37206,1.72911,307.059,129.574,247.914,179.854,140.252,32.3077,2.63441,0.231726,0.350723,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,36.8976,27.9507,132.279,178.278,210.649,294.142,378.804,403.111,467.889
1658004000,-4.59501,4.16063,2.01348,311.269,132.825,250.027,180.661,142.229,30.2562,2.28645,0.231726,0.312687,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,45.815,36.7839,146.842,185.616,219.306,313.485,389.915,413.38,477.757
1658004600,-4.36881,3.96753,2.51787,305.635,125.114,238.007,167.41,122.534,19.7426,1.50439,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,46.973,44.8925,152.553,192.084,224.236,337.168,396.558,419.415,483.194
1658005200,-4.57075,4.11728,1.44292,306.722,130.244,247.906,173.974,128.676,43.6862,13.3234,0.442769,0.762309,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,47.0235,27.1743,147.16,183.514,216.109,309.286,382.677,406.523,469.903
1658005800,-4.43408,4.27855,1.18981,314.942,136.999,253.533,184.901,146.931,28.5081,2.67036,0.231726,0.273586,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,43.1295,32.2377,130.648,179.174,212.757,304.364,384.576,410.124,477.312
1658006400,-4.82349,3.88234,1.2291,307.031,128.215,247.145,178.647,131.228,29.6467,18.542,0.470857,1.24142,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.373947,55.1824,52.7384,160.143,198.745,227.742,328.652,389.398,407.935,469.786
1658007000,-4.5233,4.42425,0.642703,296.895,110.335,226.081,147.931,96.9874,6.36847,0.871479,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.36075,55.4749,55.1232,166.0,206.191,237.631,352.86,408.068,427.719,490.935
1658007600,-4.56823,4.41546,0.239652,307.054,127.18,250.073,183.147,148.282,23.5969,2.64152,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,52.776,50.588,153.201,190.455,219.157,324.479,377.582,399.83,463.006
1658008200,-4.28746,4.31382,1.67719,297.304,115.329,237.94,168.322,132.407,28.0162,2.34792,0.231726,0.286368,0.231726,0.231726,0.231726,0.231726,0.231726,0.296642,0.851542,68.6308,62.328,171.729,208.768,235.91,341.811,391.622,409.352,469.773
1658008800,-4.42208,4.49156,0.308039,292.094,107.912,226.6,152.966,110.764,18.7479,1.6434,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.580039,62.7341,61.6128,174.67,212.427,239.753,349.241,399.462,416.746,477.142
1658009400,-4.59882,4.30426,0.0709831,299.725,117.992,243.594,175.43,136.449,30.8513,10.5358,0.574306,0.878737,0.231726,0.232806,0.231726,0.231726,0.231726,0.231726,0.664301,62.0139,61.3377,169.524,205.419,231.124,325.883,382.883,400.789,460.544
1658010000,-5.29135,3.21794,0.632383,292.86,107.056,223.187,148.603,99.0151,2.75228,0.583104,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.729179,63.0566,64.0723,179.586,217.718,247.072,360.783,407.724,426.322,485.803
1658010600,-5.01414,3.78679,-0.260229,299.515,118.552,240.942,174.657,137.421,31.2616,10.2072,0.367036,0.762916,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.506759,58.5389,56.1498,163.818,200.454,227.715,332.724,383.519,401.504,462.777
1658011200,-4.88684,4.01247,0.400858,281.803,98.5778,217.647,145.991,102.338,17.9416,4.42067,0.231726,0.59038,0.231726,0.231726,0.231726,0.231726,0.231726,0.378185,1.71032,69.0364,67.7291,181.579,217.631,245.467,352.963,398.324,413.444,471.902
1658011800,-4.74486,3.95438,0.678223,288.864,105.613,229.623,157.276,121.026,22.5443,9.93538,0.50005,1.05249,0.231726,0.231726,0.231726,0.231726,0.231726,0.453475,6.35616,69.3646,63.2321,174.542,211.732,238.681,342.743,390.325,406.768,465.049
1658012400,-4.76748,4.0104,0.768541,283.332,99.1749,220.206,149.452,108.529,3.71801,1.14847,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.32899,1.42285,66.9133,67.2283,179.716,216.762,242.434,348.776,395.694,410.063,468.52
1658013000,-4.69364,4.03486,0.808986,286.189,108.312,231.898,164.375,126.946,36.315,21.1922,0.949888,1.82435,0.231726,0.36075,0.231726,0.231726,0.231726,5.18131,7.19765,70.8312,62.6189,172.24,208.486,242.156,340.86,388.713,403.958,462.988
1658013600,-4.472,4.24397,0.826613,288.902,104.921,222.015,151.887,106.798,17.6219,1.36285,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.758253,63.0183,62.2886,173.95,212.123,241.027,350.924,399.377,416.152,477.564
1658014200,-4.27385,4.50205,0.519822,303.766,118.962,237.257,164.004,121.613,3.98382,1.00197,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.308939,60.2521,61.2679,171.548,209.522,237.722,348.243,400.615,419.744,481.742
1658014800,-4.22975,4.68351,-0.390163,275.03,98.757,226.441,161.379,125.344,39.4171,22.0705,0.513017,1.64264,0.231726,0.231726,0.231726,0.231726,0.231726,0.780303,8.38233,74.9297,65.7829,173.661,204.493,229.518,329.517,372.002,386.418,445.77
1658015400,-4.63267,4.13869,0.0842316,293.711,108.658,227.737,155.553,109.462,3.78785,0.883767,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.722927,61.5482,61.0711,171.519,210.42,239.698,349.914,398.431,415.179,477.177
1658016000,-4.32549,4.38786,-0.518948,294.462,112.094,233.058,163.744,124.192,21.8242,2.18145,0.231726,0.262589,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.860862,63.9501,64.2111,172.854,209.361,236.123,343.69,392.468,410.694,470.264
1658016600,-4.52464,4.22374,-0.434135,293.641,106.443,225.37,153.896,108.322,11.2992,0.980377,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.760461,65.0965,65.8825,178.619,217.091,244.432,355.941,404.368,420.604,480.208
1658017200,-4.38326,4.13845,-1.20329,275.837,89.6035,210.181,138.377,93.8471,17.795,1.53468,0.231726,0.299345,0.231726,0.231726,0.231726,0.231726,0.231726,1.00419,17.657,91.6882,78.2815,193.478,228.642,265.286,360.31,404.13,417.203,474.799
1658017800,-4.38981,4.14316,0.0784082,291.518,106.798,231.971,164.252,122.337,14.6638,8.762,0.436368,0.719737,0.231726,0.231726,0.231726,0.231726,0.231726,0.408672,1.76187,72.6854,73.9041,185.681,218.938,241.825,343.751,388.515,401.74,461.114
1658018400,-4.48615,4.17369,0.456941,297.119,112.631,234.142,159.837,112.343,29.5318,5.3079,0.231726,0.594638,0.231726,0.231726,0.231726,0.231726,0.231726,0.423531,5.83357,72.5708,67.8246,178.942,216.276,243.759,344.679,401.194,417.904,479.099
1658019000,-4.63633,3.99522,-0.261673,286.342,107.8,236.13,169.801,135.061,23.317,9.4523,0.460052,0.968834,0.231726,0.252743,0.231726,0.231726,0.231726,0.539768,1.69751,69.0563,67.0435,174.894,208.159,233.437,333.921,379.223,394.303,454.024
1658019600,-4.19802,4.34544,-0.728543,270.392,89.3043,216.336,148.225,104.96,36.5842,17.5577,0.917392,6.89512,0.231726,0.37647,0.231726,0.231726,0.231726,5.86608,20.0965,97.2649,88.3982,192.558,233.419,260.829,347.011,387.665,398.411,456.401
1658020200,-4.75436,3.80915,-0.594296,293.856,111.768,232.598,164.105,123.294,22.9111,8.36008,0.351474,0.801515,0.231726,0.231726,0.231726,0.231726,0.231726,0.231726,0.765104,64.048,62.9172,172.585,209.218,236.578,343.163,391.141,407.782,468.464
1658020800,-4.79757,3.49622,-0.922479,282.187,96.3675,218.423,142.659,93.6441,9.36718,1.11298,0.231726,0.296949,0.231726,0.231726,0.231726,0.231726,0.231726,0.626925,11.1013,69.9651,70.1722,185.937,223.902,258.483,360.391,405.079,419.21,478.635
1658021400,-4.70113,3.69649,-0.178812,279.096,98.9683,220.985,152.139,109.231,27.969,14.8836,0.422878,0.904298,0.231726,0.231726,0.231726,0.231726,0.231726,1.00553,14.9691,86.0788,71.6897,184.391,219.773,254.451,353.919,398.041,413.289,472.566
1658022000,-4.52012,4.01226,0.454109,291.022,108.642,229.203,156.541,106.906,24.1276,2.10053,0.231726,0.349061,0.231726,0.231726,0.231726,0.231726,0.231726,0.347426,6.72423,65.4442,65.2254,176.942,214.374,242.168,349.502,396.564,413.419,473.137
1658022600,-5.09771,3.07221,-0.410306,279.108,96.0665,215.106,139.088,94.1966,16.0201,2.04241,0.231726,0.620699,0.231726,0.231726,0.231726,0.231726,0.231726,0.570948,1.43905,65.714,64.2647,179.121,216.081,243.979,352.594,400.647,417.857,475.637
1658023200,-4.94749,3.10258,-0.908785,257.779,71.4024,193.555,115.984,83.1022,2.59457,1.11787,0.231726,0.266104,0.231726,0.231726,0.231726,6.75474,6.9559,21.8897,41.9682,122.173,105.987,218.209,258.248,275.483,363.802,402.204,412.173,469.061
1658023800,-5.24985,2.9042,-0.41524,208.898,38.2663,167.283,108.182,79.506,17.5316,6.55831,0.231726,2.53728,0.231726,1.45999,1.29955,42.3251,40.8189,62.4343,71.8633,161.295,147.485,259.645,290.803,297.165,348.161,376.472,374.906,424.978
1658024400,-4.41057,3.41519,-2.09784,109.53,0.231726,66.9324,26.6025,26.4445,1.01872,2.13102,0.231726,33.2455,0.231726,60.7258,68.9401,111.67,106.964,149.037,167.212,262.531,229.675,354.46,373.375,366.678,404.096,416.82,406.485,445.874
1658025000,-4.42697,2.90792,-2.80356,109.462,0.231726,67.8829,26.04,26.0113,0.840982,2.02842,0.231726,33.0107,0.231726,57.7279,64.6627,108.512,104.994,147.525,163.256,255.98,221.849,350.447,370.255,366.377,404.463,418.767,407.077,445.922
1658025600,-5.31124,2.89484,-0.74363,110.452,0.231726,66.2122,26.4245,26.1682,0.859761,2.21204,0.231726,33.2858,0.231726,64.7542,70.5504,112.621,111.974,153.773,165.396,255.099,221.641,351.238,371.396,366.323,402.353,416.831,405.983,446.947
1658026200,-4.99115,3.5162,-0.443576,116.536,0.231726,72.1713,33.8513,27.3951,0.656439,1.59682,0.231726,29.5765,0.231726,44.3312,46.951,96.8252,92.0525,136.83,150.8,237.49,209.282,334.548,362.229,361.176,403.393,420.482,411.541,449.586
1658026800,-5.38943,3.02426,-0.276762,116.89,0.231726,72.3355,30.6832,27.6663,0.971875,2.07855,0.231726,32.0663,0.231726,51.2364,54.8645,103.075,100.262,145.258,157.203,242.61,212.666,340.944,364.395,360.9,399.928,416.746,406.675,445.739
1658027400,-5.46847,2.85509,-0.690248,118.745,0.231726,73.651,31.3986,28.1664,1.01994,1.93868,0.231726,30.8108,0.231726,45.8356,49.3664,100.542,97.7867,143.546,155.395,239.114,211.945,339.606,362.115,359.386,399.43,415.761,406.27,444.715
1658028000,-5.2432,3.40899,-0.157753,123.443,0.231726,76.7826,44.2235,29.604,0.999488,1.8437,0.231726,29.9812,0.231726,43.6493,45.403,96.6413,93.2449,136.182,144.373,222.191,204.02,331.052,357.294,356.364,398.669,415.994,406.357,443.785
1658028600,-5.11681,3.69126,-0.932562,129.602,0.424035,83.8015,49.2101,38.8112,1.01315,1.5867,0.231726,27.7152,0.231726,39.0265,39.453,85.3191,77.4247,121.081,133.209,210.27,196.843,319.349,347.652,351.164,395.82,415.055,407.795,445.052
1658029200,-5.11208,3.86742,-0.708673,128.496,0.270454,80.7565,47.5135,32.8849,1.28739,1.94546,0.231726,30.9458,0.231726,43.2051,44.7169,92.8263,84.3007,129.485,146.342,228.919,207.052,331.024,355.684,353.477,394.124,411.673,402.759,440.482
1658029800,-5.36259,3.63921,-0.583471,135.3,0.766975,92.7957,51.5519,43.4268,1.57275,3.76449,0.231726,30.7395,0.231726,41.4544,42.1524,89.8542,81.8646,125.768,137.354,212.89,198.277,319.215,347.746,348.856,392.554,409.297,401.782,439.31
1658030400,-5.467,3.24505,1.3056,130.416,0.647134,84.056,50.1773,39.3722,1.99115,15.1797,0.231726,37.187,0.231726,58.3761,61.4746,108.838,106.443,146.059,153.05,231.142,208.483,333.019,355.698,350.374,388.17,402.811,392.536,432.388
1658031000,-4.85382,3.4179,2.20911,134.014,0.967783,87.3822,51.5138,48.2772,5.38526,17.1538,0.253204,39.4035,0.231726,69.447,65.9634,112.102,107.562,150.203,162.51,244.533,212.99,335.463,354.722,348.028,384.312,399.05,388.646,427.029
1658031600,-2.74321,4.79301,-2.095,107.631,0.974555,76.5993,45.2528,61.8674,28.2969,35.7605,20.5827,85.1262,26.4578,120.443,126.784,161.093,158.737,198.105,224.089,357.952,333.284,388.697,373.351,345.196,372.554,382.903,366.576,409.042
1658032200,-4.73675,3.65011,0.971841,137.402,1.51313,94.562,54.1738,55.7599,17.2761,23.5557,2.9737,57.1186,3.78627,86.2474,85.4734,129.086,128.102,169.04,180.37,266.824,232.044,344.637,355.544,341.939,375.527,387.463,375.629,415.601
1658032800,-3.71922,4.75388,0.72167,140.971,1.70927,91.4964,58.0198,57.2522,17.12,22.6957,1.45019,51.9843,0.627,79.7751,80.9589,118.079,109.746,148.266,161.538,253.438,220.219,341.804,357.694,348.596,380.895,392.77,380.639,419.198
1658033400,-4.38963,3.79479,1.76014,152.743,2.45697,120.19,66.9884,64.5962,20.0848,25.5254,2.35438,63.0071,0.921012,79.4084,80.6464,118.225,108.861,145.823,155.031,226.438,212.332,332.527,348.833,339.63,373.724,384.863,371.692,409.796
1658034000,-4.76273,2.90747,2.74503,154.756,5.26175,121.874,68.2789,64.5177,18.0025,22.7407,1.61353,55.1856,0.441657,69.0765,64.1411,106.958,98.7859,138.609,147.171,218.957,202.81,320.142,340.81,336.511,375.228,390.544,377.297,415.172
1658034600,-4.99208,3.35501,1.47634,161.79,11.3446,131.559,76.5247,72.0013,22.0847,26.959,3.99331,64.3373,1.15653,78.3686,73.316,114.001,104.503,140.945,146.946,215.519,200.016,316.329,335.226,332.215,368.301,381.534,369.474,407.02
1658035200,-3.80644,3.73026,2.40899,157.992,9.6567,127.4,73.9523,71.3302,24.6459,31.2938,9.75392,71.4737,2.26659,90.7312,90.0391,125.849,116.052,151.806,162.807,233.448,218.756,337.303,351.812,340.656,370.42,379.827,365.992,403.392
1658035800,-3.42726,3.81527,2.61708,158.616,11.5356,126.402,75.9102,75.1743,28.8572,35.952,14.1092,78.3756,10.174,99.91,100.595,135.943,125.59,159.52,172.414,254.734,226.443,346.178,357.911,339.546,364.989,373.888,360.409,398.516
1658036400,-1.86254,4.27137,3.011,76.5865,0.231726,52.1907,33.3904,40.3606,24.8547,33.2317,20.376,86.8251,31.7932,131.573,141.537,180.44,181.339,230.082,268.847,377.884,349.313,440.991,434.571,387.943,402.725,413.195,402.336,440.961
1658037000,-3.17191,4.01837,2.77141,71.0219,0.231726,53.1563,37.4026,49.2506,30.4796,40.0892,28.6455,105.294,41.9091,150.723,161.891,204.665,203.062,273.441,344.864,439.271,355.149,412.179,412.043,396.774,426.774,444.229,404.711,384.144
1658037600,-2.61166,4.42015,2.59617,76.1686,0.231726,59.4949,39.1866,56.3446,33.1047,43.1445,31.1555,108.818,43.4627,154.396,165.05,214.546,207.571,276.29,328.109,434.092,382.105,424.31,413.532,395.873,424.287,438.411,405.616,393.602
1658038200,-3.27624,3.6771,3.18563,61.4217,0.231726,42.0652,33.2743,44.8971,30.2731,40.9747,30.3566,109.787,45.1358,158.477,170.773,226.991,221.631,306.302,360.403,435.014,365.486,430.065,429.831,413.915,441.854,455.027,406.041,393.92
1658038800,-3.92747,4.09906,0.599978,59.3962,0.231726,42.8899,32.7232,46.5317,30.068,43.1765,30.9186,111.035,46.6841,162.563,177.483,242.329,254.695,338.939,353.613,410.679,351.859,430.496,426.137,406.034,432.015,440.138,424.89,453.827
1658039400,-4.25808,2.85621,2.82966,65.3463,0.264353,47.1311,40.6067,62.1424,38.0508,56.3778,37.9592,126.368,52.2011,177.9,184.48,250.964,263.648,344.948,331.674,395.724,341.676,424.741,418.691,391.5,412.483,416.872,396.876,430.118
1658040000,-4.12574,2.95288,2.9705,40.1179,0.231726,38.0837,31.7707,42.3473,29.9248,42.5718,32.7143,117.627,48.6461,170.845,182.754,247.871,261.124,356.876,360.721,412.663,355.476,436.278,431.498,406.758,427.001,432.596,410.561,444.151
1658040600,-2.6013,4.96723,-0.406569,47.7433,0.231726,29.9213,22.0728,29.3573,17.3519,27.6986,17.3284,83.5276,33.2577,136.749,151.724,201.952,205.681,278.098,321.005,425.89,390.078,446.993,437.307,415.631,443.567,456.545,446.295,456.557
1658041200,-3.20636,2.43102,4.28547,40.575,0.231726,21.1558,2.50151,15.8665,1.36869,5.19927,0.767007,54.1009,7.99321,111.98,121.884,168.581,173.906,233.45,265.44,383.806,344.203,439.879,445.286,427.144,451.746,460.682,442.59,478.482
1658041800,-2.37878,3.5692,3.58685,42.3196,0.231726,24.5626,16.2861,24.1737,11.1069,23.4799,9.45712,75.3108,27.8079,127.532,141.531,186.671,190.445,255.47,301.936,423.454,387.26,450.608,442.509,415.495,437.939,446.492,427.049,463.524
1658042400,-2.53061,3.86636,3.08642,37.5836,0.231726,22.4288,14.2739,22.0648,3.79999,22.0203,2.12513,73.5904,25.2836,124.846,139.092,185.796,191.626,264.793,313.466,423.472,375.007,443.532,439.461,417.704,442.263,449.87,431.811,468.77
1658043000,-2.7184,4.47702,2.05587,42.8116,0.231726,24.508,14.1111,22.5885,3.86619,20.7031,2.47536,73.168,25.8032,128.474,143.455,192.82,197.191,272.757,313.383,414.441,364.674,442.613,440.273,417.409,440.07,448.088,428.885,466.866
1658043600,-1.66104,4.25956,3.34635,43.5721,0.231726,24.8975,15.1125,22.7788,3.96709,22.0533,2.56121,72.3596,24.3289,124.443,137.652,182.911,183.774,241.982,283.356,419.951,403.15,462.07,447.079,418.464,438.129,447.163,428.975,466.142
1658044200,-1.25422,4.81014,2.85675,42.0394,0.231726,24.2149,15.8673,23.0346,5.47968,22.1099,4.20472,73.4169,24.8601,124.814,137.593,181.137,181.457,236.085,271.944,408.838,407.432,475.701,456.016,419.6,439.333,446.254,427.872,465.616
1658044800,-1.46072,5.29717,1.60965,51.8071,0.231726,30.8443,22.4552,28.9533,16.3416,25.7121,14.2332,77.9344,28.3706,128.87,142.174,186.175,189.691,248.936,288.088,413.114,401.882,457.272,441.898,415.497,440.155,453.374,449.582,464.161
1658045400,-3.17414,4.74387,0.455178,41.735,0.231726,24.2187,15.5214,22.9428,4.5667,22.1105,2.58148,75.3372,26.7758,128.131,143.05,190.534,200.208,280.622,324.422,415.674,358.309,436.774,437.581,413.172,438.748,447.638,430.819,465.263
1658046000,-3.20344,2.86385,3.73158,40.635,0.231726,23.4522,15.5125,23.1895,4.2364,22.529,2.53044,76.0486,27.1721,128.388,143.565,192.189,202.191,297.791,342.76,407.831,347.26,434.584,433.503,414.409,439.473,447.744,430.562,466.648
1658046600,-1.83147,5.05279,1.61923,42.1134,0.231726,24.5533,15.5732,23.2757,6.83174,22.8703,4.14262,75.9022,26.4741,127.916,141.548,186.378,189.04,253.97,301.099,428.137,395.683,453.154,442.707,416.149,438.947,447.146,428.915,466.456
1658047200,-0.31324,4.78328,2.79586,43.2003,0.231726,24.548,15.5116,23.1422,9.19322,22.0994,4.15786,74.7759,25.5065,125.019,138.691,182.208,183.604,239.504,269.675,402.796,409.311,486.095,464.266,423.583,439.025,447.232,429.119,465.654
1658047800,-0.669976,4.58954,3.17752,51.3801,0.231726,32.3428,23.5174,31.8427,19.8211,29.7276,19.0339,85.6304,34.4648,138.603,151.931,195.939,198.148,258.876,292.196,414.453,418.232,478.11,453.393,418.171,439.012,450.86,445.446,461.558
1658048400,-0.103449,4.94777,2.82421,43.3611,0.231726,29.3799,21.8588,30.0579,17.9924,28.6139,18.0972,83.6484,34.4255,137.307,151.373,196.009,199.324,259.777,291.042,408.649,416.535,492.133,470.424,425.344,437.979,447.893,441.597,471.454
1658049000,2.2238,3.90596,3.19341,41.0476,0.231726,28.5874,21.797,30.7189,18.4027,29.4364,20.6682,87.5257,37.8337,141.503,155.929,204.96,202.175,265.005,282.831,384.872,353.618,455.504,487.111,499.888,498.215,470.391,435.735,469.005
1658049600,-0.691913,5.26298,2.03199,49.9112,0.231726,31.6589,24.0821,30.8279,18.8376,29.1585,18.9168,85.9528,35.2388,138.341,153.068,197.31,199.484,265.286,302.589,422.383,421.574,475.929,451.977,415.142,438.336,450.436,445.782,459.818
1658050200,0.34136,5.42393,1.58218,48.5653,0.231726,30.9404,22.6313,29.5931,17.902,28.5047,18.8751,84.8769,34.6558,135.691,149.994,193.213,194.954,253.842,280.076,393.621,399.874,491.93,483.049,433.39,438.568,444.742,428.837,469.245
1658050800,-0.909426,4.8694,2.63279,53.0793,0.231726,32.7777,24.4494,31.3965,19.7764,29.3908,19.5441,86.1004,35.5448,138.715,151.679,196.828,198.393,264.3,301.475,418.069,408.235,465.73,447.617,416.319,437.826,448.429,444.125,457.759
1658051400,-1.60684,4.90382,2.23548,46.8436,0.231726,27.4269,18.2706,26.5708,14.6471,24.7048,14.438,77.8104,30.1664,130.649,143.844,189.35,197.785,272.432,319.99,424.704,382.263,440.83,430.553,403.519,428.302,437.234,420.768,459.009
1658052000,-0.210837,5.34187,3.11432,61.0052,0.231726,40.4713,14.188,16.8452,0.231726,2.09695,0.231726,35.109,0.231726,73.3377,81.8022,125.35,121.344,160.866,179.825,307.317,309.788,425.45,422.475,407.688,439.169,449.935,435.945,475.593
1658052600,0.150885,4.56329,4.03734,56.1408,0.231726,35.4907,13.1786,16.8298,0.702925,9.87313,0.231726,43.8095,1.22018,88.2764,98.9196,141.805,139.061,180.73,200.012,332.362,344.634,454.473,444.348,412.795,435.994,445.501,431.431,469.829
1658053200,-1.25953,4.73943,2.53831,48.652,0.231726,27.1687,17.3903,25.0513,12.3997,22.4015,11.267,72.5406,26.0367,124.167,136.461,179.96,184.39,248.397,289.043,409.189,386.045,451.285,438.369,406.395,427.534,435.43,417.623,457.436
1658053800,-3.80088,3.97067,0.491278,46.1705,0.231726,28.1578,19.2928,27.4184,15.5188,25.5973,14.9508,79.0065,31.6967,133.893,152.66,215.798,231.58,301.454,309.19,385.32,336.071,422.099,420.744,399.53,426.605,434.159,417.557,455.868
1658054400,-0.870534,4.17588,3.68039,48.3841,0.231726,28.3477,16.1971,23.0379,9.57824,19.4272,8.81417,65.1904,18.4153,113.399,126.908,172.712,178.679,242.66,278.314,389.122,363.413,444.121,437.917,409.39,432.09,440.666,422.522,460.945
1658055000,0.859502,4.44545,3.86965,52.058,0.231726,30.3144,13.4679,17.8958,1.36325,13.1215,0.247661,51.9041,3.38096,95.6753,106.784,150.22,148.334,190.098,207.986,334.309,335.563,466.638,471.967,428.218,438.814,445.698,430.374,469.47
1658055600,0.763081,4.64255,3.72448,54.0302,0.231726,33.4478,12.504,16.1526,0.545677,6.45952,0.231726,40.5959,0.567765,87.1705,98.0284,140.112,138.252,180.401,199.463,327.55,333.261,456.596,458.122,423.078,443.268,449.986,435.619,474.143
1658056200,0.886676,4.66244,3.34067,53.767,0.231726,31.2832,21.8095,28.6194,15.9107,25.2725,13.9051,76.6298,27.9123,126.979,140.817,183.267,185.52,237.971,264.975,384.745,396.481,486.068,470.477,421.247,433.88,445.533,434.34,476.259
1658056800,0.337212,4.5185,3.54091,47.412,0.231726,25.7986,15.2544,21.5095,7.14651,19.7998,4.49017,66.425,20.0911,115.415,128.353,169.912,172.365,220.116,252.441,388.989,398.265,478.004,454.797,414.121,432.555,441.157,424.588,463.214
1658057400,-0.384709,5.00469,2.40826,49.5914,0.231726,28.9505,20.0896,27.8703,15.5212,25.0585,14.9373,79.4468,29.5702,129.307,140.806,183.702,187.767,249.13,292.701,418.299,404.344,461.536,441.894,408.462,427.947,435.898,422.644,456.529
1658058000,-0.382878,4.41742,3.74139,49.399,0.231726,26.518,14.9428,21.1183,5.65464,17.9052,1.97409,61.5216,16.5071,110.841,122.818,164.736,166.159,212.927,249.781,393.555,391.52,456.722,439.508,409.229,433.207,443.032,427.423,465.288
1658058600,0.756157,4.40434,3.01477,51.3616,0.231726,32.3154,24.7507,31.919,19.9242,29.8551,20.4041,87.0331,36.2446,138.542,153.113,199.015,199.872,262.146,286.771,396.651,394.567,487.502,488.365,448.541,443.426,442.605,425.753,464.363
1658059200,0.853344,4.41552,3.28804,52.7519,0.231726,31.0747,21.567,28.1663,16.0038,25.1077,13.4674,76.0168,28.137,126.651,139.599,181.396,184.847,237.93,264.491,381.857,382.671,481.343,479.857,437.826,439.614,443.861,432.201,469.554
1658059800,0.158517,4.98487,2.6165,54.3024,0.231726,32.6309,24.2199,31.2281,18.4971,28.1553,17.7294,83.018,32.8734,134.385,147.126,190.227,193.31,250.863,283.313,407.483,415.54,483.435,460.067,418.87,436.769,447.069,440.774,463.12
1658060400,-0.184755,4.5444,3.16934,53.6022,0.231726,33.4835,24.2368,31.6285,18.7414,28.3917,19.1275,86.0633,34.2853,137.685,150.842,194.887,197.658,261.973,299.473,419.726,417.661,473.408,451.191,414.865,436.676,447.243,443.191,457.326
1658061000,0.383326,4.54601,3.32854,53.8639,0.231726,30.1291,22.1881,29.0416,15.5627,25.7426,13.7548,76.6167,27.8422,127.049,140.375,182.391,187.046,240.947,272.264,396.166,403.15,479.368,462.021,423.328,437.467,447.019,439.594,470.085
1658061600,0.943085,4.52358,2.71096,52.0518,0.231726,31.4488,22.8521,29.3872,16.9999,26.3433,15.5416,79.4461,31.1538,130.868,143.888,184.593,189.449,246.332,279.486,398.853,389.46,464.691,463.276,437.754,441.428,442.669,428.398,464.31
1658062200,0.276284,4.01583,4.0608,54.0577,0.231726,30.842,16.1024,21.3026,4.43396,17.8935,1.7542,61.0179,15.2504,106.989,119.714,161.53,162.078,204.41,232.037,370.67,378.28,469.027,454.612,414.655,430.098,438.598,423.267,462.624
1658062800,-0.133151,3.53161,4.58746,54.4949,0.231726,29.3446,15.2749,20.3936,2.4123,16.8347,1.05647,58.4698,12.4806,103.844,115.8,156.393,156.771,200.429,229.316,376.021,378.352,456.125,438.179,405.79,429.374,440.054,425.85,462.679
1658063400,-0.585167,4.51895,3.672,54.4998,0.231726,30.547,15.5083,20.7267,3.08806,16.1517,1.0011,57.4252,12.4448,103.275,114.116,154.589,155.691,201.91,233.662,379.752,372.146,447.246,434.384,406.775,432.168,441.588,426.92,464.967
1658064000,-0.614703,4.83417,3.2651,56.9723,0.231726,35.8678,14.5863,19.0842,1.55485,13.5566,0.393218,52.7534,6.20307,94.9513,106.119,148.738,148.55,191.97,220.796,363.749,357.963,443.046,434.747,408.332,431.784,443.914,427.737,466.714
1658064600,-0.447055,4.1281,3.60626,55.2675,0.231726,33.9926,24.4103,31.5659,19.3621,29.0916,18.3801,84.857,34.2238,135.821,150.081,191.667,195.893,255.692,293.941,418.187,416.93,472.785,447.411,409.449,432.687,445.301,434.603,470.871
1658065200,-0.851919,4.03163,3.28794,53.4468,0.231726,34.7196,26.7571,34.7552,22.4867,32.2318,23.3535,92.2697,39.3413,143.864,157.397,205.356,204.958,273.372,309.869,421.734,415.869,478.265,458.969,421.629,437.622,447.071,440.912,454.59
